rep	moi	hpi	fov	molecule	nucleus	spots	spots_per_infected_cell	mean_n
2	0.3 MOI	0	5	vRNA	cytoplasm	108	2.511627906976744	1.0768580280432993
2	0.3 MOI	0	5	vRNA	nucleus	52	1.2093023255813953	1.0768580280432993
2	0.3 MOI	0	6	mRNA	cytoplasm	40	0.975609756097561	1.0114409541408178
2	0.3 MOI	0	6	mRNA	nucleus	34	0.8292682926829268	1.0114409541408178
2	0.3 MOI	0	6	vRNA	cytoplasm	69	1.6829268292682926	1.0768580280432993
2	0.3 MOI	0	6	vRNA	nucleus	30	0.7317073170731707	1.0768580280432993
2	0.3 MOI	0	7	mRNA	cytoplasm	28	0.8235294117647058	1.0114409541408178
2	0.3 MOI	0	7	mRNA	nucleus	49	1.4411764705882353	1.0114409541408178
2	0.3 MOI	0	7	vRNA	cytoplasm	47	1.3823529411764706	1.0768580280432993
2	0.3 MOI	0	7	vRNA	nucleus	30	0.8823529411764706	1.0768580280432993
2	0.3 MOI	0	8	mRNA	cytoplasm	31	1	1.0114409541408178
2	0.3 MOI	0	8	mRNA	nucleus	35	1.1290322580645162	1.0114409541408178
2	0.3 MOI	0	8	vRNA	cytoplasm	12	0.3870967741935484	1.0768580280432993
2	0.3 MOI	0	8	vRNA	nucleus	19	0.6129032258064516	1.0768580280432993
2	0.3 MOI	0	9	mRNA	cytoplasm	41	0.8200000000000001	1.0114409541408178
2	0.3 MOI	0	9	mRNA	nucleus	46	0.9199999999999999	1.0114409541408178
2	0.3 MOI	0	9	vRNA	cytoplasm	73	1.4600000000000002	1.0768580280432993
2	0.3 MOI	0	9	vRNA	nucleus	35	0.7	1.0768580280432993
2	0.3 MOI	1	0	mRNA	cytoplasm	565	6.9753086419753085	6.928873837510921
2	0.3 MOI	1	0	mRNA	nucleus	615	7.592592592592593	6.928873837510921
2	0.3 MOI	1	0	vRNA	cytoplasm	236	2.9135802469135803	3.7420227030980975
2	0.3 MOI	1	0	vRNA	nucleus	520	6.419753086419753	3.7420227030980975
2	0.3 MOI	1	1	mRNA	cytoplasm	841	11.680555555555555	6.928873837510921
2	0.3 MOI	1	1	mRNA	nucleus	692	9.61111111111111	6.928873837510921
2	0.3 MOI	1	1	vRNA	cytoplasm	274	3.8055555555555554	3.7420227030980975
2	0.3 MOI	1	1	vRNA	nucleus	537	7.458333333333333	3.7420227030980975
2	0.3 MOI	1	2	mRNA	cytoplasm	987	12.3375	6.928873837510921
2	0.3 MOI	1	2	mRNA	nucleus	656	8.200000000000001	6.928873837510921
2	0.3 MOI	1	2	vRNA	cytoplasm	308	3.8499999999999996	3.7420227030980975
2	0.3 MOI	1	2	vRNA	nucleus	519	6.4875	3.7420227030980975
2	0.3 MOI	1	3	mRNA	cytoplasm	839	9.755813953488373	6.928873837510921
2	0.3 MOI	1	3	mRNA	nucleus	549	6.383720930232558	6.928873837510921
2	0.3 MOI	1	3	vRNA	cytoplasm	267	3.104651162790698	3.7420227030980975
2	0.3 MOI	1	3	vRNA	nucleus	395	4.593023255813954	3.7420227030980975
2	0.3 MOI	1	4	mRNA	cytoplasm	706	7.844444444444444	6.928873837510921
2	0.3 MOI	1	4	mRNA	nucleus	482	5.355555555555555	6.928873837510921
2	0.3 MOI	1	4	vRNA	cytoplasm	205	2.2777777777777777	3.7420227030980975
2	0.3 MOI	1	4	vRNA	nucleus	318	3.533333333333333	3.7420227030980975
2	0.3 MOI	1	5	mRNA	cytoplasm	850	13.70967741935484	6.928873837510921
2	0.3 MOI	1	5	mRNA	nucleus	730	11.774193548387096	6.928873837510921
2	0.3 MOI	1	5	vRNA	cytoplasm	209	3.370967741935484	3.7420227030980975
2	0.3 MOI	1	5	vRNA	nucleus	471	7.596774193548387	3.7420227030980975
2	0.3 MOI	1	6	mRNA	cytoplasm	839	12.159420289855072	6.928873837510921
2	0.3 MOI	1	6	mRNA	nucleus	716	10.376811594202898	6.928873837510921
2	0.3 MOI	1	6	vRNA	cytoplasm	254	3.681159420289855	3.7420227030980975
2	0.3 MOI	1	6	vRNA	nucleus	519	7.521739130434782	3.7420227030980975
2	0.3 MOI	1	7	mRNA	cytoplasm	705	8.011363636363637	6.928873837510921
2	0.3 MOI	1	7	mRNA	nucleus	666	7.568181818181818	6.928873837510921
2	0.3 MOI	1	7	vRNA	cytoplasm	286	3.25	3.7420227030980975
2	0.3 MOI	1	7	vRNA	nucleus	527	5.988636363636364	3.7420227030980975
2	0.3 MOI	1	8	mRNA	cytoplasm	448	5.530864197530864	6.928873837510921
2	0.3 MOI	1	8	mRNA	nucleus	514	6.345679012345679	6.928873837510921
2	0.3 MOI	1	8	vRNA	cytoplasm	176	2.1728395061728394	3.7420227030980975
2	0.3 MOI	1	8	vRNA	nucleus	494	6.098765432098765	3.7420227030980975
2	0.3 MOI	1	9	mRNA	cytoplasm	264	3.259259259259259	6.928873837510921
2	0.3 MOI	1	9	mRNA	nucleus	428	5.28395061728395	6.928873837510921
2	0.3 MOI	1	9	vRNA	cytoplasm	136	1.6790123456790123	3.7420227030980975
2	0.3 MOI	1	9	vRNA	nucleus	391	4.827160493827161	3.7420227030980975
2	0.3 MOI	2	0	mRNA	cytoplasm	718	10.257142857142858	7.371378446386462
2	0.3 MOI	2	0	mRNA	nucleus	499	7.128571428571428	7.371378446386462
2	0.3 MOI	2	0	vRNA	cytoplasm	285	4.071428571428571	5.338594004370982
2	0.3 MOI	2	0	vRNA	nucleus	513	7.328571428571429	5.338594004370982
2	0.3 MOI	2	1	mRNA	cytoplasm	586	7.918918918918919	7.371378446386462
2	0.3 MOI	2	1	mRNA	nucleus	425	5.743243243243243	7.371378446386462
2	0.3 MOI	2	1	vRNA	cytoplasm	215	2.9054054054054053	5.338594004370982
2	0.3 MOI	2	1	vRNA	nucleus	472	6.378378378378378	5.338594004370982
2	0.3 MOI	2	2	mRNA	cytoplasm	517	6.304878048780488	7.371378446386462
2	0.3 MOI	2	2	mRNA	nucleus	408	4.975609756097561	7.371378446386462
2	0.3 MOI	2	2	vRNA	cytoplasm	256	3.1219512195121952	5.338594004370982
2	0.3 MOI	2	2	vRNA	nucleus	559	6.817073170731708	5.338594004370982
2	0.3 MOI	2	3	mRNA	cytoplasm	591	6.793103448275862	7.371378446386462
2	0.3 MOI	2	3	mRNA	nucleus	457	5.252873563218391	7.371378446386462
2	0.3 MOI	2	3	vRNA	cytoplasm	228	2.620689655172414	5.338594004370982
2	0.3 MOI	2	3	vRNA	nucleus	479	5.505747126436781	5.338594004370982
2	0.3 MOI	2	4	mRNA	cytoplasm	608	9.353846153846154	7.371378446386462
2	0.3 MOI	2	4	mRNA	nucleus	474	7.292307692307692	7.371378446386462
2	0.3 MOI	2	4	vRNA	cytoplasm	185	2.8461538461538463	5.338594004370982
2	0.3 MOI	2	4	vRNA	nucleus	465	7.153846153846153	5.338594004370982
2	0.3 MOI	2	5	mRNA	cytoplasm	607	10.46551724137931	7.371378446386462
2	0.3 MOI	2	5	mRNA	nucleus	578	9.96551724137931	7.371378446386462
2	0.3 MOI	2	5	vRNA	cytoplasm	221	3.810344827586207	5.338594004370982
2	0.3 MOI	2	5	vRNA	nucleus	578	9.965517241379311	5.338594004370982
2	0.3 MOI	2	6	mRNA	cytoplasm	627	8.708333333333334	7.371378446386462
2	0.3 MOI	2	6	mRNA	nucleus	670	9.305555555555555	7.371378446386462
2	0.3 MOI	2	6	vRNA	cytoplasm	248	3.444444444444444	5.338594004370982
2	0.3 MOI	2	6	vRNA	nucleus	715	9.930555555555555	5.338594004370982
2	0.3 MOI	2	7	mRNA	cytoplasm	646	8.849315068493151	7.371378446386462
2	0.3 MOI	2	7	mRNA	nucleus	733	10.04109589041096	7.371378446386462
2	0.3 MOI	2	7	vRNA	cytoplasm	273	3.73972602739726	5.338594004370982
2	0.3 MOI	2	7	vRNA	nucleus	855	11.712328767123289	5.338594004370982
2	0.3 MOI	2	8	mRNA	cytoplasm	642	10.19047619047619	7.371378446386462
2	0.3 MOI	2	8	mRNA	nucleus	611	9.698412698412698	7.371378446386462
2	0.3 MOI	2	8	vRNA	cytoplasm	330	5.238095238095238	5.338594004370982
2	0.3 MOI	2	8	vRNA	nucleus	814	12.920634920634921	5.338594004370982
2	0.3 MOI	2	9	mRNA	cytoplasm	869	12.779411764705882	7.371378446386462
2	0.3 MOI	2	9	mRNA	nucleus	724	10.647058823529411	7.371378446386462
2	0.3 MOI	2	9	vRNA	cytoplasm	384	5.647058823529412	5.338594004370982
2	0.3 MOI	2	9	vRNA	nucleus	825	12.132352941176471	5.338594004370982
2	0.3 MOI	3	0	mRNA	cytoplasm	855	14.741379310344827	10.14097077397731
2	0.3 MOI	3	0	mRNA	nucleus	468	8.068965517241379	10.14097077397731
2	0.3 MOI	3	0	vRNA	cytoplasm	235	4.051724137931035	4.402037853989452
2	0.3 MOI	3	0	vRNA	nucleus	274	4.724137931034483	4.402037853989452
2	0.3 MOI	3	1	mRNA	cytoplasm	870	18.51063829787234	10.14097077397731
2	0.3 MOI	3	1	mRNA	nucleus	475	10.106382978723405	10.14097077397731
2	0.3 MOI	3	1	vRNA	cytoplasm	323	6.872340425531915	4.402037853989452
2	0.3 MOI	3	1	vRNA	nucleus	317	6.74468085106383	4.402037853989452
2	0.3 MOI	3	2	mRNA	cytoplasm	848	16.307692307692307	10.14097077397731
2	0.3 MOI	3	2	mRNA	nucleus	530	10.192307692307692	10.14097077397731
2	0.3 MOI	3	2	vRNA	cytoplasm	279	5.365384615384616	4.402037853989452
2	0.3 MOI	3	2	vRNA	nucleus	324	6.230769230769231	4.402037853989452
2	0.3 MOI	3	3	mRNA	cytoplasm	921	17.055555555555554	10.14097077397731
2	0.3 MOI	3	3	mRNA	nucleus	530	9.814814814814815	10.14097077397731
2	0.3 MOI	3	3	vRNA	cytoplasm	241	4.462962962962963	4.402037853989452
2	0.3 MOI	3	3	vRNA	nucleus	390	7.222222222222222	4.402037853989452
2	0.3 MOI	3	4	mRNA	cytoplasm	695	13.9	10.14097077397731
2	0.3 MOI	3	4	mRNA	nucleus	413	8.26	10.14097077397731
2	0.3 MOI	3	4	vRNA	cytoplasm	169	3.38	4.402037853989452
2	0.3 MOI	3	4	vRNA	nucleus	280	5.6	4.402037853989452
2	0.3 MOI	3	5	mRNA	cytoplasm	686	13.719999999999999	10.14097077397731
2	0.3 MOI	3	5	mRNA	nucleus	437	8.74	10.14097077397731
2	0.3 MOI	3	5	vRNA	cytoplasm	237	4.74	4.402037853989452
2	0.3 MOI	3	5	vRNA	nucleus	346	6.92	4.402037853989452
2	0.3 MOI	3	6	mRNA	cytoplasm	542	12.318181818181818	10.14097077397731
2	0.3 MOI	3	6	mRNA	nucleus	460	10.454545454545455	10.14097077397731
2	0.3 MOI	3	6	vRNA	cytoplasm	253	5.75	4.402037853989452
2	0.3 MOI	3	6	vRNA	nucleus	348	7.909090909090909	4.402037853989452
2	0.3 MOI	3	7	mRNA	cytoplasm	712	17.8	10.14097077397731
2	0.3 MOI	3	7	mRNA	nucleus	506	12.65	10.14097077397731
2	0.3 MOI	3	7	vRNA	cytoplasm	220	5.5	4.402037853989452
2	0.3 MOI	3	7	vRNA	nucleus	320	8	4.402037853989452
2	0.3 MOI	3	8	mRNA	cytoplasm	751	17.068181818181817	10.14097077397731
2	0.3 MOI	3	8	mRNA	nucleus	472	10.727272727272727	10.14097077397731
2	0.3 MOI	3	8	vRNA	cytoplasm	238	5.409090909090909	4.402037853989452
2	0.3 MOI	3	8	vRNA	nucleus	294	6.681818181818182	4.402037853989452
2	0.3 MOI	3	9	mRNA	cytoplasm	931	16.051724137931036	10.14097077397731
2	0.3 MOI	3	9	mRNA	nucleus	684	11.793103448275861	10.14097077397731
2	0.3 MOI	3	9	vRNA	cytoplasm	304	5.241379310344827	4.402037853989452
2	0.3 MOI	3	9	vRNA	nucleus	409	7.051724137931035	4.402037853989452
2	0.3 MOI	4	0	mRNA	cytoplasm	1210	25.208333333333332	13.721613376119324
2	0.3 MOI	4	0	mRNA	nucleus	503	10.479166666666666	13.721613376119324
2	0.3 MOI	4	0	vRNA	cytoplasm	185	3.8541666666666665	3.599537922084073
2	0.3 MOI	4	0	vRNA	nucleus	235	4.895833333333333	3.599537922084073
2	0.3 MOI	4	1	mRNA	cytoplasm	995	16.864406779661017	13.721613376119324
2	0.3 MOI	4	1	mRNA	nucleus	454	7.694915254237288	13.721613376119324
2	0.3 MOI	4	1	vRNA	cytoplasm	262	4.440677966101695	3.599537922084073
2	0.3 MOI	4	1	vRNA	nucleus	263	4.4576271186440675	3.599537922084073
2	0.3 MOI	4	2	mRNA	cytoplasm	1690	26	13.721613376119324
2	0.3 MOI	4	2	mRNA	nucleus	743	11.430769230769231	13.721613376119324
2	0.3 MOI	4	2	vRNA	cytoplasm	220	3.3846153846153846	3.599537922084073
2	0.3 MOI	4	2	vRNA	nucleus	297	4.569230769230769	3.599537922084073
2	0.3 MOI	4	3	mRNA	cytoplasm	1153	15.373333333333333	13.721613376119324
2	0.3 MOI	4	3	mRNA	nucleus	508	6.773333333333333	13.721613376119324
2	0.3 MOI	4	3	vRNA	cytoplasm	212	2.8266666666666667	3.599537922084073
2	0.3 MOI	4	3	vRNA	nucleus	247	3.2933333333333334	3.599537922084073
2	0.3 MOI	4	4	mRNA	cytoplasm	1219	21.017241379310345	13.721613376119324
2	0.3 MOI	4	4	mRNA	nucleus	550	9.482758620689655	13.721613376119324
2	0.3 MOI	4	4	vRNA	cytoplasm	207	3.5689655172413794	3.599537922084073
2	0.3 MOI	4	4	vRNA	nucleus	256	4.413793103448276	3.599537922084073
2	0.3 MOI	4	5	mRNA	cytoplasm	1278	27.782608695652176	13.721613376119324
2	0.3 MOI	4	5	mRNA	nucleus	609	13.23913043478261	13.721613376119324
2	0.3 MOI	4	5	vRNA	cytoplasm	216	4.695652173913044	3.599537922084073
2	0.3 MOI	4	5	vRNA	nucleus	270	5.869565217391305	3.599537922084073
2	0.3 MOI	4	6	mRNA	cytoplasm	1578	36.69767441860465	13.721613376119324
2	0.3 MOI	4	6	mRNA	nucleus	669	15.558139534883722	13.721613376119324
2	0.3 MOI	4	6	vRNA	cytoplasm	214	4.976744186046512	3.599537922084073
2	0.3 MOI	4	6	vRNA	nucleus	256	5.953488372093023	3.599537922084073
2	0.3 MOI	4	7	mRNA	cytoplasm	1485	27.5	13.721613376119324
2	0.3 MOI	4	7	mRNA	nucleus	587	10.87037037037037	13.721613376119324
2	0.3 MOI	4	7	vRNA	cytoplasm	231	4.277777777777778	3.599537922084073
2	0.3 MOI	4	7	vRNA	nucleus	233	4.314814814814815	3.599537922084073
2	0.3 MOI	4	8	mRNA	cytoplasm	1220	23.461538461538463	13.721613376119324
2	0.3 MOI	4	8	mRNA	nucleus	578	11.115384615384615	13.721613376119324
2	0.3 MOI	4	8	vRNA	cytoplasm	272	5.230769230769231	3.599537922084073
2	0.3 MOI	4	8	vRNA	nucleus	258	4.961538461538462	3.599537922084073
2	0.3 MOI	4	9	mRNA	cytoplasm	884	12.450704225352112	13.721613376119324
2	0.3 MOI	4	9	mRNA	nucleus	594	8.366197183098592	13.721613376119324
2	0.3 MOI	4	9	vRNA	cytoplasm	238	3.352112676056338	3.599537922084073
2	0.3 MOI	4	9	vRNA	nucleus	322	4.535211267605634	3.599537922084073
2	0.3 MOI	5	0	mRNA	cytoplasm	1619	31.745098039215687	15.953183184479805
2	0.3 MOI	5	0	mRNA	nucleus	545	10.686274509803921	15.953183184479805
2	0.3 MOI	5	0	vRNA	cytoplasm	136	2.6666666666666665	4.423596187745813
2	0.3 MOI	5	0	vRNA	nucleus	377	7.392156862745098	4.423596187745813
2	0.3 MOI	5	1	mRNA	cytoplasm	1993	26.573333333333334	15.953183184479805
2	0.3 MOI	5	1	mRNA	nucleus	770	10.266666666666666	15.953183184479805
2	0.3 MOI	5	1	vRNA	cytoplasm	244	3.2533333333333334	4.423596187745813
2	0.3 MOI	5	1	vRNA	nucleus	449	5.986666666666667	4.423596187745813
2	0.3 MOI	5	2	mRNA	cytoplasm	1018	42.416666666666664	15.953183184479805
2	0.3 MOI	5	2	mRNA	nucleus	468	19.5	15.953183184479805
2	0.3 MOI	5	2	vRNA	cytoplasm	108	4.5	4.423596187745813
2	0.3 MOI	5	2	vRNA	nucleus	136	5.666666666666667	4.423596187745813
2	0.3 MOI	5	3	mRNA	cytoplasm	1106	25.136363636363637	15.953183184479805
2	0.3 MOI	5	3	mRNA	nucleus	465	10.568181818181818	15.953183184479805
2	0.3 MOI	5	3	vRNA	cytoplasm	177	4.0227272727272725	4.423596187745813
2	0.3 MOI	5	3	vRNA	nucleus	272	6.181818181818182	4.423596187745813
2	0.3 MOI	5	4	mRNA	cytoplasm	2082	40.03846153846154	15.953183184479805
2	0.3 MOI	5	4	mRNA	nucleus	740	14.23076923076923	15.953183184479805
2	0.3 MOI	5	4	vRNA	cytoplasm	264	5.076923076923077	4.423596187745813
2	0.3 MOI	5	4	vRNA	nucleus	418	8.038461538461538	4.423596187745813
2	0.3 MOI	5	5	mRNA	cytoplasm	1393	22.83606557377049	15.953183184479805
2	0.3 MOI	5	5	mRNA	nucleus	666	10.918032786885245	15.953183184479805
2	0.3 MOI	5	5	vRNA	cytoplasm	195	3.19672131147541	4.423596187745813
2	0.3 MOI	5	5	vRNA	nucleus	428	7.016393442622951	4.423596187745813
2	0.3 MOI	5	6	mRNA	cytoplasm	1414	28.857142857142858	15.953183184479805
2	0.3 MOI	5	6	mRNA	nucleus	552	11.26530612244898	15.953183184479805
2	0.3 MOI	5	6	vRNA	cytoplasm	211	4.3061224489795915	4.423596187745813
2	0.3 MOI	5	6	vRNA	nucleus	315	6.428571428571429	4.423596187745813
2	0.3 MOI	5	7	mRNA	cytoplasm	1075	25	15.953183184479805
2	0.3 MOI	5	7	mRNA	nucleus	470	10.930232558139535	15.953183184479805
2	0.3 MOI	5	7	vRNA	cytoplasm	113	2.627906976744186	4.423596187745813
2	0.3 MOI	5	7	vRNA	nucleus	183	4.2558139534883725	4.423596187745813
2	0.3 MOI	5	8	mRNA	cytoplasm	1076	41.38461538461539	15.953183184479805
2	0.3 MOI	5	8	mRNA	nucleus	653	25.115384615384617	15.953183184479805
2	0.3 MOI	5	8	vRNA	cytoplasm	124	4.769230769230769	4.423596187745813
2	0.3 MOI	5	8	vRNA	nucleus	212	8.153846153846153	4.423596187745813
2	0.3 MOI	5	9	mRNA	cytoplasm	1357	36.67567567567568	15.953183184479805
2	0.3 MOI	5	9	mRNA	nucleus	556	15.027027027027026	15.953183184479805
2	0.3 MOI	5	9	vRNA	cytoplasm	160	4.324324324324325	4.423596187745813
2	0.3 MOI	5	9	vRNA	nucleus	265	7.162162162162162	4.423596187745813
2	0.3 MOI	6	0	mRNA	cytoplasm	818	10.906666666666666	11.777683899141216
2	0.3 MOI	6	0	mRNA	nucleus	290	3.8666666666666667	11.777683899141216
2	0.3 MOI	6	0	vRNA	cytoplasm	186	2.48	3.1749914978147853
2	0.3 MOI	6	0	vRNA	nucleus	359	4.786666666666667	3.1749914978147853
2	0.3 MOI	6	1	mRNA	cytoplasm	1461	19.743243243243242	11.777683899141216
2	0.3 MOI	6	1	mRNA	nucleus	506	6.837837837837838	11.777683899141216
2	0.3 MOI	6	1	vRNA	cytoplasm	254	3.4324324324324325	3.1749914978147853
2	0.3 MOI	6	1	vRNA	nucleus	355	4.797297297297297	3.1749914978147853
2	0.3 MOI	6	2	mRNA	cytoplasm	1624	29.527272727272727	11.777683899141216
2	0.3 MOI	6	2	mRNA	nucleus	403	7.327272727272727	11.777683899141216
2	0.3 MOI	6	2	vRNA	cytoplasm	292	5.309090909090909	3.1749914978147853
2	0.3 MOI	6	2	vRNA	nucleus	343	6.236363636363636	3.1749914978147853
2	0.3 MOI	6	3	mRNA	cytoplasm	1598	26.633333333333333	11.777683899141216
2	0.3 MOI	6	3	mRNA	nucleus	434	7.233333333333333	11.777683899141216
2	0.3 MOI	6	3	vRNA	cytoplasm	288	4.8	3.1749914978147853
2	0.3 MOI	6	3	vRNA	nucleus	333	5.55	3.1749914978147853
2	0.3 MOI	6	4	mRNA	cytoplasm	1311	16.185185185185183	11.777683899141216
2	0.3 MOI	6	4	mRNA	nucleus	490	6.049382716049383	11.777683899141216
2	0.3 MOI	6	4	vRNA	cytoplasm	185	2.2839506172839505	3.1749914978147853
2	0.3 MOI	6	4	vRNA	nucleus	387	4.777777777777778	3.1749914978147853
2	0.3 MOI	6	5	mRNA	cytoplasm	924	16.5	11.777683899141216
2	0.3 MOI	6	5	mRNA	nucleus	308	5.5	11.777683899141216
2	0.3 MOI	6	5	vRNA	cytoplasm	124	2.2142857142857144	3.1749914978147853
2	0.3 MOI	6	5	vRNA	nucleus	156	2.7857142857142856	3.1749914978147853
2	0.3 MOI	6	6	mRNA	cytoplasm	1363	26.211538461538463	11.777683899141216
2	0.3 MOI	6	6	mRNA	nucleus	538	10.346153846153847	11.777683899141216
2	0.3 MOI	6	6	vRNA	cytoplasm	205	3.9423076923076925	3.1749914978147853
2	0.3 MOI	6	6	vRNA	nucleus	249	4.788461538461538	3.1749914978147853
2	0.3 MOI	6	7	mRNA	cytoplasm	1298	31.658536585365855	11.777683899141216
2	0.3 MOI	6	7	mRNA	nucleus	326	7.951219512195122	11.777683899141216
2	0.3 MOI	6	7	vRNA	cytoplasm	147	3.5853658536585367	3.1749914978147853
2	0.3 MOI	6	7	vRNA	nucleus	186	4.536585365853658	3.1749914978147853
2	0.3 MOI	6	8	mRNA	cytoplasm	1137	16.47826086956522	11.777683899141216
2	0.3 MOI	6	8	mRNA	nucleus	411	5.956521739130435	11.777683899141216
2	0.3 MOI	6	8	vRNA	cytoplasm	263	3.8115942028985508	3.1749914978147853
2	0.3 MOI	6	8	vRNA	nucleus	291	4.217391304347826	3.1749914978147853
2	0.3 MOI	6	9	mRNA	cytoplasm	1285	17.602739726027398	11.777683899141216
2	0.3 MOI	6	9	mRNA	nucleus	731	10.013698630136986	11.777683899141216
2	0.3 MOI	6	9	vRNA	cytoplasm	242	3.315068493150685	3.1749914978147853
2	0.3 MOI	6	9	vRNA	nucleus	359	4.917808219178083	3.1749914978147853
2	0.3 MOI	7	0	mRNA	cytoplasm	1047	17.45	15.224123371126904
2	0.3 MOI	7	0	mRNA	nucleus	379	6.316666666666666	15.224123371126904
2	0.3 MOI	7	0	vRNA	cytoplasm	257	4.283333333333333	5.7031810610602545
2	0.3 MOI	7	0	vRNA	nucleus	266	4.433333333333334	5.7031810610602545
2	0.3 MOI	7	1	mRNA	cytoplasm	930	18.235294117647058	15.224123371126904
2	0.3 MOI	7	1	mRNA	nucleus	322	6.313725490196078	15.224123371126904
2	0.3 MOI	7	1	vRNA	cytoplasm	337	6.607843137254902	5.7031810610602545
2	0.3 MOI	7	1	vRNA	nucleus	302	5.921568627450981	5.7031810610602545
2	0.3 MOI	7	2	mRNA	cytoplasm	1486	25.620689655172413	15.224123371126904
2	0.3 MOI	7	2	mRNA	nucleus	613	10.568965517241379	15.224123371126904
2	0.3 MOI	7	2	vRNA	cytoplasm	184	3.1724137931034484	5.7031810610602545
2	0.3 MOI	7	2	vRNA	nucleus	321	5.5344827586206895	5.7031810610602545
2	0.3 MOI	7	3	mRNA	cytoplasm	1293	21.55	15.224123371126904
2	0.3 MOI	7	3	mRNA	nucleus	479	7.983333333333333	15.224123371126904
2	0.3 MOI	7	3	vRNA	cytoplasm	235	3.9166666666666665	5.7031810610602545
2	0.3 MOI	7	3	vRNA	nucleus	314	5.233333333333333	5.7031810610602545
2	0.3 MOI	7	4	mRNA	cytoplasm	1787	27.492307692307694	15.224123371126904
2	0.3 MOI	7	4	mRNA	nucleus	476	7.323076923076923	15.224123371126904
2	0.3 MOI	7	4	vRNA	cytoplasm	213	3.276923076923077	5.7031810610602545
2	0.3 MOI	7	4	vRNA	nucleus	280	4.3076923076923075	5.7031810610602545
2	0.3 MOI	7	5	mRNA	cytoplasm	1305	23.727272727272727	15.224123371126904
2	0.3 MOI	7	5	mRNA	nucleus	395	7.181818181818182	15.224123371126904
2	0.3 MOI	7	5	vRNA	cytoplasm	62	1.1272727272727272	5.7031810610602545
2	0.3 MOI	7	5	vRNA	nucleus	83	1.509090909090909	5.7031810610602545
2	0.3 MOI	7	6	mRNA	cytoplasm	1291	21.88135593220339	15.224123371126904
2	0.3 MOI	7	6	mRNA	nucleus	478	8.101694915254237	15.224123371126904
2	0.3 MOI	7	6	vRNA	cytoplasm	111	1.88135593220339	5.7031810610602545
2	0.3 MOI	7	6	vRNA	nucleus	161	2.7288135593220337	5.7031810610602545
2	0.3 MOI	7	7	mRNA	cytoplasm	1625	29.545454545454547	15.224123371126904
2	0.3 MOI	7	7	mRNA	nucleus	439	7.9818181818181815	15.224123371126904
2	0.3 MOI	7	7	vRNA	cytoplasm	312	5.672727272727273	5.7031810610602545
2	0.3 MOI	7	7	vRNA	nucleus	314	5.709090909090909	5.7031810610602545
2	0.3 MOI	7	8	mRNA	cytoplasm	1653	28.5	15.224123371126904
2	0.3 MOI	7	8	mRNA	nucleus	330	5.689655172413793	15.224123371126904
2	0.3 MOI	7	8	vRNA	cytoplasm	400	6.8965517241379315	5.7031810610602545
2	0.3 MOI	7	8	vRNA	nucleus	391	6.741379310344827	5.7031810610602545
2	0.3 MOI	7	9	mRNA	cytoplasm	1249	21.912280701754383	15.224123371126904
2	0.3 MOI	7	9	mRNA	nucleus	468	8.210526315789473	15.224123371126904
2	0.3 MOI	7	9	vRNA	cytoplasm	209	3.6666666666666665	5.7031810610602545
2	0.3 MOI	7	9	vRNA	nucleus	319	5.5964912280701755	5.7031810610602545
2	0.3 MOI	8	0	mRNA	cytoplasm	2089	28.616438356164384	18.17018331505002
2	0.3 MOI	8	0	mRNA	nucleus	628	8.602739726027398	18.17018331505002
2	0.3 MOI	8	0	vRNA	cytoplasm	463	6.342465753424658	9.142022144120347
2	0.3 MOI	8	0	vRNA	nucleus	446	6.109589041095891	9.142022144120347
2	0.3 MOI	8	1	mRNA	cytoplasm	1860	21.627906976744185	18.17018331505002
2	0.3 MOI	8	1	mRNA	nucleus	565	6.569767441860465	18.17018331505002
2	0.3 MOI	8	1	vRNA	cytoplasm	467	5.430232558139535	9.142022144120347
2	0.3 MOI	8	1	vRNA	nucleus	486	5.651162790697675	9.142022144120347
2	0.3 MOI	8	2	mRNA	cytoplasm	1816	22.419753086419753	18.17018331505002
2	0.3 MOI	8	2	mRNA	nucleus	672	8.296296296296296	18.17018331505002
2	0.3 MOI	8	2	vRNA	cytoplasm	453	5.592592592592593	9.142022144120347
2	0.3 MOI	8	2	vRNA	nucleus	408	5.037037037037037	9.142022144120347
2	0.3 MOI	8	3	mRNA	cytoplasm	1597	19.240963855421686	18.17018331505002
2	0.3 MOI	8	3	mRNA	nucleus	640	7.710843373493976	18.17018331505002
2	0.3 MOI	8	3	vRNA	cytoplasm	363	4.373493975903615	9.142022144120347
2	0.3 MOI	8	3	vRNA	nucleus	443	5.337349397590361	9.142022144120347
2	0.3 MOI	8	4	mRNA	cytoplasm	2037	24.542168674698793	18.17018331505002
2	0.3 MOI	8	4	mRNA	nucleus	649	7.819277108433735	18.17018331505002
2	0.3 MOI	8	4	vRNA	cytoplasm	767	9.240963855421686	9.142022144120347
2	0.3 MOI	8	4	vRNA	nucleus	467	5.626506024096385	9.142022144120347
2	0.3 MOI	8	5	mRNA	cytoplasm	2288	84.74074074074075	18.17018331505002
2	0.3 MOI	8	5	mRNA	nucleus	331	12.25925925925926	18.17018331505002
2	0.3 MOI	8	5	vRNA	cytoplasm	1098	40.666666666666664	9.142022144120347
2	0.3 MOI	8	5	vRNA	nucleus	168	6.222222222222222	9.142022144120347
2	0.3 MOI	8	6	mRNA	cytoplasm	1867	35.22641509433962	18.17018331505002
